GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	SPÖ	ÖVP	FPÖ	BZÖ	GRÜNE	FRANK	NEOS	KPÖ	PIRAT	CPÖ	WANDL	M	EUAUS	SLP
4B099	Wahlkarten - Innviertel	0	377	371	6	41	78	53	17	121	15	33	4	7	1	1	0	0	0
4C000	Hausruckviertel	270686	213976	208582	5394	53584	52181	50470	7346	24013	10168	6722	1261	1739	746	352	0	0	0
4C099	Wahlkarten - Hausruckviertel	0	700	684	16	93	159	81	34	206	15	67	12	15	0	2	0	0	0
4D000	Traunviertel	197859	155837	151981	3856	44797	34894	30988	6101	18391	8100	5351	1197	1226	647	289	0	0	0
4D099	Wahlkarten - Traunviertel	0	625	620	5	88	119	73	27	186	31	67	12	14	1	2	0	0	0
4	Mühlviertel	217865	180795	175421	5374	43609	57854	30597	5555	21151	7837	5263	1167	1373	708	307	0	0	0
4E+99	Wahlkarten - Mühlviertel	0	659	650	9	96	139	88	12	205	29	51	13	15	0	2	0	0	0
50000	Salzburg	393276	292958	286606	6352	65950	76460	60876	9205	42389	14894	13103	1817	1912	0	0	0	0	0
50099	Wahlkarten - S, ungültig nicht zuordenbar	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50100	Salzburg (Stadt)	100748	67171	66101	1070	15642	13431	12351	2133	13686	3268	4197	811	582	0	0	0	0	0
50101	Salzburg	100748	57597	56641	956	13690	10980	11333	1902	11067	2883	3581	697	508	0	0	0	0	0
50199	Wahlkarten - Salzburg (Stadt)	0	9574	9460	114	1952	2451	1018	231	2619	385	616	114	74	0	0	0	0	0
50200	Hallein	42833	33310	32460	850	7928	9099	6214	1015	4929	1556	1310	189	220	0	0	0	0	0
50201	Abtenau	4415	3323	3211	112	920	1144	542	73	295	130	85	4	18	0	0	0	0	0
50202	Adnet	2768	2142	2074	68	403	737	375	62	296	103	87	7	4	0	0	0	0	0
50203	Annaberg-Lungötz	1712	1317	1277	40	310	509	260	43	71	43	34	3	4	0	0	0	0	0
50204	Golling an der Salzach	3048	2189	2137	52	513	588	471	68	300	95	79	10	13	0	0	0	0	0
50205	Hallein	13820	8772	8596	176	2636	1359	1950	253	1383	494	373	74	74	0	0	0	0	0
50206	Krispl	721	552	540	12	132	207	114	15	34	28	7	1	2	0	0	0	0	0
50207	Kuchl	5271	3752	3644	108	670	1155	619	167	611	185	190	17	30	0	0	0	0	0
50208	Oberalm	3178	2259	2220	39	523	544	414	65	416	123	102	12	21	0	0	0	0	0
50209	Puch bei Hallein	3351	2260	2192	68	486	565	443	84	370	116	89	19	20	0	0	0	0	0
50210	Rußbach am Paß Gschütt	633	493	471	22	134	205	78	13	21	9	7	3	1	0	0	0	0	0
50211	Sankt Koloman	1269	1018	987	31	103	520	179	28	82	40	25	4	6	0	0	0	0	0
50212	Scheffau am Tennengebirge	1066	818	789	29	149	296	160	24	97	32	26	3	2	0	0	0	0	0
50213	Bad Vigaun	1581	1198	1159	39	227	379	228	39	177	48	46	11	4	0	0	0	0	0
50299	Wahlkarten - Hallein	0	3217	3163	54	722	891	381	81	776	110	160	21	21	0	0	0	0	0
50300	Salzburg-Umgebung	111076	84933	82916	2017	15221	24214	17264	2909	13730	4524	4000	455	599	0	0	0	0	0
50301	Anif	3086	1946	1902	44	346	486	386	92	301	94	180	9	8	0	0	0	0	0
50302	Anthering	2825	2014	1965	49	248	667	395	69	364	88	108	8	18	0	0	0	0	0
50303	Bergheim	3829	2693	2629	64	446	916	489	91	395	118	149	8	17	0	0	0	0	0
50304	Berndorf bei Salzburg	1365	987	952	35	173	335	221	45	104	37	29	5	3	0	0	0	0	0
50305	Bürmoos	3592	2402	2340	62	953	212	554	69	318	125	75	17	17	0	0	0	0	0
50306	Dorfbeuern	1176	853	821	32	135	326	170	19	110	32	24	2	3	0	0	0	0	0
50307	Ebenau	1092	778	762	16	107	311	131	26	119	33	25	4	6	0	0	0	0	0
50308	Elixhausen	2236	1548	1511	37	266	470	276	48	279	76	80	11	5	0	0	0	0	0
50309	Elsbethen	4117	2843	2786	57	418	814	472	113	597	151	175	21	25	0	0	0	0	0
50310	Eugendorf	5125	3589	3515	74	574	1037	751	151	581	226	162	20	13	0	0	0	0	0
50311	Faistenau	2323	1668	1632	36	207	547	493	60	183	81	46	6	9	0	0	0	0	0
50312	Fuschl am See	1066	730	714	16	87	281	145	13	94	51	34	3	6	0	0	0	0	0
50313	Göming	559	456	440	16	43	237	63	14	55	15	8	3	2	0	0	0	0	0
50314	Grödig	5153	3418	3349	69	955	633	790	116	493	157	164	19	22	0	0	0	0	0
50315	Großgmain	1796	1138	1120	18	162	317	268	42	191	54	70	6	10	0	0	0	0	0
50316	Hallwang	3096	2048	2005	43	365	558	409	89	368	102	84	17	13	0	0	0	0	0
50317	Henndorf am Wallersee	3735	2598	2531	67	531	686	554	81	390	123	140	14	12	0	0	0	0	0
50318	Hintersee	350	250	242	8	69	84	50	12	10	9	8	0	0	0	0	0	0	0
50319	Hof bei Salzburg	2567	1745	1704	41	306	532	356	56	261	101	72	10	10	0	0	0	0	0
50320	Köstendorf	2029	1395	1341	54	216	517	251	51	158	81	55	5	7	0	0	0	0	0
50321	Koppl	2568	1826	1787	39	278	536	337	53	366	104	83	13	17	0	0	0	0	0
50322	Lamprechtshausen	2780	1924	1875	49	324	589	433	64	269	92	74	15	15	0	0	0	0	0
50323	Mattsee	2416	1626	1586	40	206	572	257	49	303	87	90	5	17	0	0	0	0	0
50324	Neumarkt am Wallersee	4372	2731	2656	75	580	572	679	78	421	150	126	19	31	0	0	0	0	0
50325	Nußdorf am Haunsberg	1751	1295	1266	29	210	459	233	67	161	71	56	2	7	0	0	0	0	0
50326	Oberndorf bei Salzburg	4143	2663	2602	61	657	548	529	88	444	185	106	13	32	0	0	0	0	0
50327	Obertrum am See	3611	2560	2498	62	332	884	512	78	419	122	121	7	23	0	0	0	0	0
50328	Plainfeld	940	653	638	15	80	219	150	23	84	48	26	2	6	0	0	0	0	0
50329	Sankt Georgen bei Salzburg	2305	1672	1624	48	296	525	390	46	212	95	38	12	10	0	0	0	0	0
50330	Sankt Gilgen	2824	1783	1736	47	336	569	338	71	206	123	74	9	10	0	0	0	0	0
50331	Schleedorf	770	574	562	12	86	201	140	16	62	33	19	3	2	0	0	0	0	0
50332	Seeham	1442	1052	1021	31	143	387	178	30	160	51	53	4	15	0	0	0	0	0
50335	Straßwalchen	5376	3850	3718	132	734	1078	1009	153	414	160	137	13	20	0	0	0	0	0
50336	Strobl	2816	1909	1862	47	387	582	346	82	241	102	82	21	19	0	0	0	0	0
50337	Thalgau	4431	3061	2981	80	463	951	652	102	465	160	153	13	22	0	0	0	0	0
50338	Wals-Siezenheim	9676	6696	6542	154	1148	1701	1625	217	1048	397	310	48	48	0	0	0	0	0
50339	Seekirchen am Wallersee	7738	5343	5226	117	805	1324	1151	208	1032	342	295	23	46	0	0	0	0	0
50399	Wahlkarten - Salzburg-Umgebung	0	8616	8475	141	1549	2551	1081	227	2052	448	469	45	53	0	0	0	0	0
50400	Sankt Johann im Pongau	58236	45498	44504	994	11555	12511	10927	1435	4029	2194	1538	135	180	0	0	0	0	0
50401	Altenmarkt im Pongau	2802	1962	1910	52	301	625	466	59	233	123	89	5	9	0	0	0	0	0
50402	Bad Hofgastein	5042	3324	3256	68	1024	779	773	95	237	196	127	11	14	0	0	0	0	0
50403	Bad Gastein	2938	1943	1895	48	599	283	576	79	148	128	68	9	5	0	0	0	0	0
50404	Bischofshofen	7496	4908	4811	97	1818	835	1221	147	384	233	140	25	8	0	0	0	0	0
50405	Dorfgastein	1317	1003	964	39	275	267	246	23	82	32	32	3	4	0	0	0	0	0
50406	Eben im Pongau	1638	1206	1175	31	178	384	383	44	93	48	40	3	2	0	0	0	0	0
50407	Filzmoos	1002	716	701	15	71	328	157	24	47	50	20	1	3	0	0	0	0	0
50408	Flachau	2038	1532	1519	13	220	605	354	58	126	99	47	2	8	0	0	0	0	0
50409	Forstau	416	324	319	5	78	113	76	16	19	10	6	0	1	0	0	0	0	0
50410	Goldegg	1911	1372	1344	28	284	368	298	61	146	122	58	4	3	0	0	0	0	0
50411	Großarl	2887	2181	2111	70	460	984	365	65	134	48	46	3	6	0	0	0	0	0
50412	Hüttau	1133	798	785	13	200	204	237	38	40	43	17	3	3	0	0	0	0	0
50413	Hüttschlag	700	552	544	8	128	266	86	8	39	10	7	0	0	0	0	0	0	0
50414	Kleinarl	585	387	379	8	91	154	86	13	11	15	9	0	0	0	0	0	0	0
50415	Mühlbach am Hochkönig	1174	854	838	16	332	181	189	26	50	37	15	2	6	0	0	0	0	0
50416	Pfarrwerfen	1742	1223	1192	31	254	431	258	50	109	50	32	1	7	0	0	0	0	0
50417	Radstadt	3360	2276	2232	44	460	692	643	73	176	107	71	3	7	0	0	0	0	0
50418	Sankt Johann im Pongau	7849	5419	5299	120	1198	1364	1493	163	599	239	204	13	26	0	0	0	0	0
50419	Sankt Martin am Tennengebirge	1176	859	834	25	220	271	204	36	40	31	25	5	2	0	0	0	0	0
50420	Sankt Veit im Pongau	2812	2122	2070	52	495	603	548	60	180	97	67	10	10	0	0	0	0	0
50421	Schwarzach im Pongau	2641	1782	1744	38	838	216	372	30	150	63	60	6	9	0	0	0	0	0
50422	Untertauern	337	200	197	3	32	72	53	12	8	16	4	0	0	0	0	0	0	0
50423	Wagrain	2282	1617	1570	47	254	549	459	60	108	80	52	5	3	0	0	0	0	0
50424	Werfen	2295	1564	1536	28	454	306	452	60	131	62	52	4	15	0	0	0	0	0
50425	Werfenweng	663	476	465	11	45	167	147	20	41	23	19	1	2	0	0	0	0	0
50499	Wahlkarten - Sankt Johann im Pongau	0	4898	4814	84	1246	1464	785	115	698	232	231	16	27	0	0	0	0	0
50500	Tamsweg	16319	12693	12460	233	2775	4180	3111	384	998	579	340	47	46	0	0	0	0	0
50501	Göriach	292	231	229	2	51	103	46	4	14	6	5	0	0	0	0	0	0	0
50502	Lessach	452	318	309	9	59	141	64	9	19	9	7	0	1	0	0	0	0	0
50503	Mariapfarr	1877	1201	1169	32	292	351	266	43	90	62	53	9	3	0	0	0	0	0
50504	Mauterndorf	1310	796	774	22	146	243	208	29	68	48	22	5	5	0	0	0	0	0
50505	Muhr	451	340	338	2	79	116	128	7	4	3	1	0	0	0	0	0	0	0
50506	Ramingstein	964	652	639	13	210	189	162	10	31	27	8	2	0	0	0	0	0	0
50507	Sankt Andrä im Lungau	609	418	411	7	112	163	77	9	22	17	6	1	4	0	0	0	0	0
50508	Sankt Margarethen im Lungau	590	415	408	7	126	109	103	8	29	14	11	1	7	0	0	0	0	0
50509	Sankt Michael im Lungau	2746	1872	1842	30	507	514	467	62	121	107	57	3	4	0	0	0	0	0
50510	Tamsweg	4576	2840	2783	57	522	885	771	111	261	135	75	15	8	0	0	0	0	0
50511	Thomatal	280	218	215	3	46	54	77	7	14	10	3	2	2	0	0	0	0	0
50512	Tweng	192	102	102	0	18	40	30	2	2	5	5	0	0	0	0	0	0	0
50513	Unternberg	766	553	544	9	126	193	145	13	33	18	11	3	2	0	0	0	0	0
50514	Weißpriach	258	207	205	2	55	71	51	5	14	7	1	1	0	0	0	0	0	0
50515	Zederhaus	956	715	701	14	96	332	195	18	27	24	7	1	1	0	0	0	0	0
50599	Wahlkarten - Tamsweg	0	1815	1791	24	330	676	321	47	249	87	68	4	9	0	0	0	0	0
50600	Zell am See	64064	48200	47036	1164	12686	12761	10877	1286	4682	2722	1587	162	273	0	0	0	0	0
50601	Bramberg am Wildkogel	3176	2193	2117	76	698	646	430	40	121	120	49	7	6	0	0	0	0	0
50602	Bruck an der Großglocknerstraße	3359	2165	2120	45	571	422	625	47	240	122	66	10	17	0	0	0	0	0
50603	Dienten am Hochkönig	615	470	448	22	140	167	98	11	11	11	9	0	1	0	0	0	0	0
50604	Fusch an der Großglocknerstraße	540	405	391	14	87	116	107	15	34	19	9	2	2	0	0	0	0	0
50605	Hollersbach im Pinzgau	891	687	668	19	173	264	122	15	45	38	9	0	2	0	0	0	0	0
50606	Kaprun	2189	1410	1383	27	469	332	267	42	148	74	39	6	6	0	0	0	0	0
50607	Krimml	656	439	427	12	130	154	79	8	17	27	10	2	0	0	0	0	0	0
50608	Lend	1146	839	820	19	352	142	185	20	48	48	14	6	5	0	0	0	0	0
50609	Leogang	2410	1810	1751	59	540	626	261	42	150	72	46	2	12	0	0	0	0	0
50610	Lofer	1527	1030	999	31	167	351	232	26	129	49	41	0	4	0	0	0	0	0
50611	Maishofen	2484	1653	1618	35	321	506	398	43	183	86	66	9	6	0	0	0	0	0
50612	Maria Alm am Steinernen Meer	1556	1067	1038	29	187	385	230	29	89	68	45	2	3	0	0	0	0	0
50613	Mittersill	3945	2569	2519	50	603	640	687	59	187	236	90	4	13	0	0	0	0	0
50614	Neukirchen am Großvenediger	2042	1295	1255	40	378	373	253	28	83	75	50	8	7	0	0	0	0	0
50615	Niedernsill	1989	1396	1358	38	362	330	385	31	121	73	50	1	5	0	0	0	0	0
50616	Piesendorf	2801	1826	1780	46	410	517	431	48	180	116	51	12	15	0	0	0	0	0
50617	Rauris	2408	1681	1651	30	318	549	465	61	108	100	34	5	11	0	0	0	0	0
50618	Saalbach-Hinterglemm	2100	1402	1378	24	195	538	403	35	81	71	47	3	5	0	0	0	0	0
50619	Saalfelden am Steinernen Meer	11897	7736	7532	204	2290	1448	1802	262	913	415	322	31	49	0	0	0	0	0
50620	Sankt Martin bei Lofer	863	610	584	26	129	205	101	23	79	28	16	0	3	0	0	0	0	0
50621	Stuhlfelden	1228	914	898	16	233	252	247	24	59	57	20	1	5	0	0	0	0	0
50622	Taxenbach	2165	1508	1471	37	344	450	378	37	101	107	43	4	7	0	0	0	0	0
50623	Unken	1458	1013	989	24	211	294	295	20	83	54	21	2	9	0	0	0	0	0
50624	Uttendorf	2263	1578	1528	50	565	359	333	53	101	67	37	5	8	0	0	0	0	0
50625	Viehhofen	454	310	307	3	54	72	128	8	19	18	8	0	0	0	0	0	0	0
50626	Wald im Pinzgau	914	576	567	9	150	205	129	17	31	24	10	0	1	0	0	0	0	0
50627	Weißbach bei Lofer	310	218	207	11	37	80	38	9	19	11	8	1	4	0	0	0	0	0
50628	Zell am See	6678	4078	4005	73	1225	847	974	116	419	225	163	12	24	0	0	0	0	0
50699	Wahlkarten - Zell am See	0	5322	5227	95	1347	1491	794	117	883	311	214	27	43	0	0	0	0	0
5A000	Salzburg Stadt	100748	67588	66514	1074	15690	13527	12388	2147	13823	3285	4252	816	586	0	0	0	0	0
5A099	Wahlkarten - Salzburg Stadt	0	417	413	4	48	96	37	14	137	17	55	5	4	0	0	0	0	0
5B000	Flachgau/Tennengau	153909	118663	115787	2876	23205	33396	23533	3942	18792	6097	5345	654	823	0	0	0	0	0
5B099	Wahlkarten - Flachgau/Tennengau	0	420	411	9	56	83	55	18	133	17	35	10	4	0	0	0	0	0
5C000	Lungau/Pinzgau/Pongau	138619	106701	104305	2396	27055	29537	24955	3116	9774	5512	3506	347	503	0	0	0	0	0
5C099	Wahlkarten - Lungau/Pinzgau/Pongau	0	310	305	5	39	85	40	11	65	17	41	3	4	0	0	0	0	0
60000	Steiermark	973431	733745	723158	10587	172307	151438	173908	28219	76547	72120	27872	12993	5593	2161	0	0	0	0
60099	Wahlkarten - St, ungültig nicht zuordenbar	0	20	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60100	Graz	196557	137688	136118	1570	25242	23222	26293	5172	29574	9895	9568	4627	2186	339	0	0	0	0
60101	Graz (Stadt)	196557	115274	113885	1389	21795	18369	23590	4485	23220	8433	7909	3971	1836	277	0	0	0	0
60199	Wahlkarten - Graz	0	22414	22233	181	3447	4853	2703	687	6354	1462	1659	656	350	62	0	0	0	0
60300	Deutschlandsberg	50417	37309	36689	620	9590	8097	9063	1553	2712	3961	1047	324	195	147	0	0	0	0
60301	Aibl	1177	795	785	10	132	256	228	39	40	71	13	0	1	5	0	0	0	0
60302	Deutschlandsberg	6655	3840	3774	66	1317	578	776	167	359	346	113	62	32	24	0	0	0	0
60303	Eibiswald	1187	760	747	13	196	153	193	54	51	71	17	3	6	3	0	0	0	0
60305	Frauental an der Laßnitz	2413	1546	1525	21	642	206	322	52	105	126	47	14	9	2	0	0	0	0
60306	Freiland bei Deutschlandsberg	124	90	87	3	11	27	26	3	7	10	2	0	1	0	0	0	0	0
60307	Bad Gams	1926	1256	1234	22	337	209	302	73	86	164	43	10	9	1	0	0	0	0
60308	Garanas	223	178	177	1	22	67	38	12	9	26	3	0	0	0	0	0	0	0
60309	Georgsberg	1239	892	869	23	120	216	241	60	66	116	40	4	3	3	0	0	0	0
60310	Greisdorf	844	597	593	4	94	184	151	24	39	72	24	3	2	0	0	0	0	0
60311	Gressenberg	241	170	170	0	40	48	44	6	6	20	4	1	1	0	0	0	0	0
60312	Groß Sankt Florian	2378	1547	1523	24	352	482	299	64	125	156	29	6	4	6	0	0	0	0
60313	Großradl	1190	842	818	24	162	218	261	50	20	95	5	1	4	2	0	0	0	0
60314	Gundersdorf	342	241	240	1	42	65	68	6	18	32	5	1	3	0	0	0	0	0
60315	Hollenegg	1780	1225	1207	18	374	205	334	55	59	129	38	9	1	3	0	0	0	0
60316	Kloster	167	119	118	1	28	30	24	7	9	19	0	0	1	0	0	0	0	0
60318	Lannach	2726	1792	1761	31	391	303	477	83	157	225	78	26	13	8	0	0	0	0
60319	Limberg bei Wies	767	517	513	4	194	59	152	14	20	54	13	3	4	0	0	0	0	0
60320	Marhof	901	633	619	14	125	110	185	40	49	92	16	2	0	0	0	0	0	0
60321	Osterwitz	123	92	92	0	18	25	16	7	3	16	4	1	1	1	0	0	0	0
60322	Pitschgau	1321	881	865	16	326	164	227	20	26	86	8	4	3	1	0	0	0	0
60323	Pölfing-Brunn	1397	887	878	9	325	143	235	37	44	70	17	5	2	0	0	0	0	0
60324	Preding	1434	918	900	18	236	181	240	29	66	108	24	10	4	2	0	0	0	0
60325	Rassach	1182	773	752	21	124	214	195	35	59	89	23	6	5	2	0	0	0	0
60326	Sankt Josef  (Weststeiermark)	1171	851	838	13	193	198	211	23	77	92	24	11	5	4	0	0	0	0
60327	Sankt Martin im Sulmtal	1511	1047	1030	17	201	266	292	41	57	145	20	2	4	2	0	0	0	0
60328	Sankt Oswald ob Eibiswald	469	292	290	2	83	66	84	7	9	25	13	2	1	0	0	0	0	0
60329	Sankt Peter im Sulmtal	1123	719	701	18	150	183	213	29	43	64	13	3	1	2	0	0	0	0
60330	Sankt Stefan ob Stainz	1815	1211	1191	20	248	266	322	49	84	146	44	12	4	16	0	0	0	0
60331	Schwanberg	1688	1142	1118	24	369	201	267	39	96	107	23	7	6	3	0	0	0	0
60332	Soboth	289	207	198	9	82	46	37	6	10	15	0	1	1	0	0	0	0	0
60333	Stainz	2070	1270	1253	17	261	274	293	72	122	145	51	19	11	5	0	0	0	0
60334	Stainztal	1190	812	792	20	165	193	232	21	56	90	20	4	6	5	0	0	0	0
60335	Stallhof	437	293	284	9	83	31	88	9	28	32	7	3	1	2	0	0	0	0
60336	Sulmeck-Greith	1162	844	830	14	235	215	194	28	34	91	21	7	1	4	0	0	0	0
60338	Trahütten	331	215	211	4	40	59	61	7	14	21	5	1	3	0	0	0	0	0
60339	Unterbergla	1138	773	761	12	169	215	211	26	23	83	19	11	2	2	0	0	0	0
60340	Wernersdorf	537	363	359	4	82	83	105	25	14	38	9	0	2	1	0	0	0	0
60341	Wettmannstätten	1293	894	880	14	214	231	234	26	38	94	25	6	6	6	0	0	0	0
60342	Wielfresen	496	342	338	4	63	112	101	10	15	30	4	3	0	0	0	0	0	0
60343	Wies	1960	1268	1254	14	345	305	328	54	70	107	24	8	8	5	0	0	0	0
60399	Wahlkarten - Deutschlandsberg	0	4175	4114	61	999	1010	756	144	499	443	159	53	24	27	0	0	0	0
60600	Graz-Umgebung	116758	88741	87605	1136	19595	16340	23027	3568	9691	9326	3656	1389	718	295	0	0	0	0
60601	Attendorf	1514	964	950	14	173	194	267	47	106	99	43	13	6	2	0	0	0	0
60602	Brodingberg	1042	764	752	12	93	129	217	22	74	157	38	12	4	6	0	0	0	0
60603	Deutschfeistritz	3047	2072	2045	27	511	329	667	89	127	203	58	38	20	3	0	0	0	0
60604	Dobl	1354	942	925	17	120	269	267	42	70	90	46	7	9	5	0	0	0	0
60605	Edelsgrub	568	387	376	11	51	92	105	15	39	50	13	8	2	1	0	0	0	0
60606	Eggersdorf bei Graz	1674	1124	1105	19	199	248	282	47	127	140	35	10	9	8	0	0	0	0
60607	Eisbach	2411	1809	1793	16	429	282	541	75	202	163	60	19	17	5	0	0	0	0
60608	Feldkirchen bei Graz	4280	2604	2590	14	576	422	853	97	213	291	72	40	22	4	0	0	0	0
60609	Fernitz	2695	1849	1826	23	370	431	469	66	176	200	72	26	8	8	0	0	0	0
60610	Frohnleiten	4932	3484	3418	66	1239	477	789	129	288	293	122	39	30	12	0	0	0	0
60611	Gössendorf	3004	1956	1945	11	464	278	640	94	163	182	77	27	14	6	0	0	0	0
60612	Grambach	1369	992	980	12	217	188	252	41	126	90	46	11	7	2	0	0	0	0
60613	Gratkorn	6169	3960	3918	42	1196	398	1275	118	346	375	116	69	21	4	0	0	0	0
60614	Gratwein	2966	2065	2045	20	626	163	599	88	230	194	85	34	19	7	0	0	0	0
60615	Großstübing	294	219	218	1	43	75	66	7	4	13	2	6	2	0	0	0	0	0
60616	Gschnaidt	293	188	188	0	21	54	91	5	4	11	1	1	0	0	0	0	0	0
60617	Hart bei Graz	3685	2417	2389	28	511	390	480	112	424	236	157	46	24	9	0	0	0	0
60618	Haselsdorf-Tobelbad	1132	745	737	8	235	106	181	30	64	77	30	8	4	2	0	0	0	0
60619	Hausmannstätten	2351	1606	1589	17	297	362	329	63	220	206	81	14	12	5	0	0	0	0
60620	Hitzendorf	2996	2080	2054	26	444	473	540	70	205	216	70	24	10	2	0	0	0	0
60621	Höf-Präbach	1127	840	815	25	127	84	220	41	98	117	80	18	13	17	0	0	0	0
60622	Judendorf-Straßengel	4646	3222	3188	34	881	385	810	143	407	275	163	76	32	16	0	0	0	0
60623	Kainbach bei Graz	2284	1320	1292	28	210	329	275	40	194	126	58	37	15	8	0	0	0	0
60624	Kalsdorf bei Graz	4562	2809	2769	40	734	398	910	77	204	300	87	31	20	8	0	0	0	0
60625	Krumegg	1199	822	814	8	106	237	189	45	54	137	31	7	5	3	0	0	0	0
60626	Kumberg	2962	1965	1940	25	240	373	398	91	338	341	108	26	13	12	0	0	0	0
60627	Langegg bei Graz	686	486	477	9	73	144	97	31	40	61	19	7	3	2	0	0	0	0
60628	Laßnitzhöhe	2149	1428	1400	28	255	307	256	72	235	143	81	24	22	5	0	0	0	0
60629	Lieboch	3909	2461	2432	29	653	307	679	120	251	259	99	37	16	11	0	0	0	0
60630	Mellach	1028	716	707	9	143	108	236	36	67	84	15	10	7	1	0	0	0	0
60631	Nestelbach bei Graz	927	640	632	8	102	141	174	35	64	66	31	8	9	2	0	0	0	0
60632	Peggau	1652	1100	1089	11	305	128	392	30	64	104	31	23	7	5	0	0	0	0
60633	Pirka	2591	1709	1695	14	383	218	530	90	140	199	87	26	18	4	0	0	0	0
60634	Hart-Purgstall	1338	930	915	15	111	193	265	42	63	166	37	23	5	10	0	0	0	0
60635	Raaba	1724	1220	1209	11	288	219	307	57	140	105	59	23	8	3	0	0	0	0
60636	Röthelstein	173	141	141	0	34	28	44	7	11	13	1	2	0	1	0	0	0	0
60637	Rohrbach-Steinberg	1191	808	800	8	198	133	245	25	72	88	20	10	6	3	0	0	0	0
60639	Sankt Bartholomä	1143	803	794	9	166	233	190	30	61	85	17	8	4	0	0	0	0	0
60640	Sankt Marein bei Graz	1086	739	725	14	99	162	166	29	112	90	33	19	6	9	0	0	0	0
60641	Sankt Oswald bei Plankenwarth	1030	683	675	8	210	123	156	15	63	67	29	10	2	0	0	0	0	0
60642	Sankt Radegund bei Graz	1711	1108	1087	21	220	244	196	49	182	115	46	27	7	1	0	0	0	0
60643	Schrems bei Frohnleiten	482	363	361	2	88	84	97	23	27	28	11	1	0	2	0	0	0	0
60644	Seiersberg	5678	3784	3731	53	891	528	983	205	416	377	206	79	32	14	0	0	0	0
60645	Semriach	2604	1863	1843	20	302	553	586	60	104	155	53	17	7	6	0	0	0	0
60646	Stattegg	2235	1510	1493	17	262	320	322	53	259	138	85	28	22	4	0	0	0	0
60647	Stiwoll	599	440	435	5	109	97	130	15	28	39	10	6	0	1	0	0	0	0
60648	Thal	1760	1207	1190	17	289	180	313	34	183	102	56	16	15	2	0	0	0	0
60649	Tulwitz	424	340	337	3	44	158	58	13	12	36	11	3	1	1	0	0	0	0
60650	Tyrnau	123	95	91	4	20	35	23	1	4	5	2	1	0	0	0	0	0	0
60651	Übelbach	1733	1176	1163	13	348	312	287	36	54	77	25	14	10	0	0	0	0	0
60652	Unterpremstätten	3133	1864	1839	25	384	336	548	60	199	195	82	17	14	4	0	0	0	0
60653	Vasoldsberg	3488	2379	2349	30	413	452	701	120	226	314	78	20	17	8	0	0	0	0
60654	Weinitzen	2123	1406	1394	12	206	283	345	46	187	207	75	21	19	5	0	0	0	0
60655	Werndorf	1779	1210	1190	20	358	175	338	54	69	133	41	12	10	0	0	0	0	0
60656	Wundschuh	1236	978	956	22	154	372	217	42	57	70	26	9	5	4	0	0	0	0
60657	Zettling	1228	856	843	13	141	179	302	51	47	90	13	16	3	1	0	0	0	0
60658	Zwaring-Pöls	1239	951	932	19	119	383	229	31	49	78	20	12	9	2	0	0	0	0
60699	Wahlkarten - Graz-Umgebung	0	10142	10019	123	2114	2039	1903	362	1702	1055	506	213	96	29	0	0	0	0
61000	Leibnitz	63620	47273	46667	606	11296	11105	12634	1655	3112	4913	1271	317	255	109	0	0	0	0
61001	Allerheiligen bei Wildon	1195	805	788	17	118	236	197	25	88	92	23	5	4	0	0	0	0	0
61002	Arnfels	864	547	542	5	117	141	152	12	31	59	26	1	3	0	0	0	0	0
61003	Berghausen	519	328	324	4	83	63	114	11	10	26	14	1	2	0	0	0	0	0
61004	Breitenfeld am Tannenriegel	175	139	136	3	20	46	48	6	4	11	1	0	0	0	0	0	0	0
61005	Ehrenhausen	855	549	544	5	167	120	140	11	34	55	15	1	1	0	0	0	0	0
61006	Eichberg-Trautenburg	652	472	467	5	61	157	159	15	11	50	6	3	3	2	0	0	0	0
61007	Empersdorf	1096	800	785	15	130	190	240	34	50	93	23	13	4	8	0	0	0	0
61008	Gabersdorf	937	634	620	14	79	227	185	20	26	67	9	2	4	1	0	0	0	0
61009	Gamlitz	2592	1815	1784	31	472	487	507	43	56	164	31	7	12	5	0	0	0	0
61010	Glanz an der Weinstraße	1148	698	686	12	103	202	220	32	25	88	13	2	1	0	0	0	0	0
61011	Gleinstätten	1176	802	789	13	158	239	205	27	48	88	16	4	2	2	0	0	0	0
61012	Gralla	1704	1164	1152	12	392	150	363	37	56	109	29	10	6	0	0	0	0	0
61013	Großklein	1894	1302	1290	12	246	344	402	45	77	131	32	6	3	4	0	0	0	0
61014	Hainsdorf im Schwarzautal	241	187	185	2	20	80	45	7	7	25	1	0	0	0	0	0	0	0
61015	Heiligenkreuz am Waasen	1571	1010	993	17	157	253	272	31	89	141	31	10	5	4	0	0	0	0
61016	Heimschuh	1658	1168	1149	19	261	297	318	59	57	120	27	6	4	0	0	0	0	0
61017	Hengsberg	1149	775	758	17	153	191	225	25	58	77	13	5	6	5	0	0	0	0
61018	Kaindorf an der Sulm	2106	1279	1260	19	396	224	341	35	84	133	29	11	6	1	0	0	0	0
61019	Kitzeck im Sausal	1019	720	713	7	154	161	255	16	33	79	7	1	7	0	0	0	0	0
