GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	SPÖ	ÖVP	FPÖ	GRÜNE	NEOS	PILZ	GILT	FLÖ	KPÖ	WEIßE	SLP	EUAUS	M	CPÖ	NBZ	ODP
41747	Vöcklamarkt	3744	2691	2645	46	619	947	739	72	115	99	33	3	9	9	0	0	0	0	0	0
41748	Weißenkirchen im Attergau	768	585	583	2	74	282	184	12	11	9	2	0	5	4	0	0	0	0	0	0
41749	Weyregg am Attersee	1306	822	818	4	189	302	206	33	42	25	9	0	4	8	0	0	0	0	0	0
41750	Wolfsegg am Hausruck	1520	1016	1006	10	301	300	282	40	36	31	8	0	7	1	0	0	0	0	0	0
41751	Zell am Moos	1202	812	801	11	108	361	205	17	61	33	6	3	0	7	0	0	0	0	0	0
41752	Zell am Pettenfirst	985	660	654	6	129	230	177	38	32	25	8	0	4	11	0	0	0	0	0	0
41799	Wahlkarten - Vöcklabruck	0	13219	13098	121	3230	4377	2723	847	816	743	151	17	113	79	2	0	0	0	0	0
41800	Wels-Land	54005	44999	44526	473	11017	13637	13835	1353	2416	1473	450	45	191	103	6	0	0	0	0	0
41801	Aichkirchen	441	310	305	5	31	149	87	6	20	4	7	1	0	0	0	0	0	0	0	0
41802	Bachmanning	510	369	365	4	82	126	113	17	15	7	4	0	0	1	0	0	0	0	0	0
41803	Bad Wimsbach-Neydharting	1977	1431	1413	18	358	529	388	27	52	39	10	0	5	5	0	0	0	0	0	0
41804	Buchkirchen	3274	2352	2322	30	638	637	740	68	117	81	31	1	3	6	0	0	0	0	0	0
41805	Eberstalzell	1985	1401	1379	22	176	565	475	32	70	37	16	1	4	3	0	0	0	0	0	0
41806	Edt bei Lambach	1710	1215	1207	8	304	378	419	24	40	23	13	0	5	1	0	0	0	0	0	0
41807	Fischlham	1084	798	790	8	170	308	216	15	32	36	8	0	2	3	0	0	0	0	0	0
41808	Gunskirchen	4610	3311	3279	32	810	1018	1046	85	168	98	27	7	14	6	0	0	0	0	0	0
41809	Holzhausen	738	510	504	6	120	140	176	10	35	16	5	0	2	0	0	0	0	0	0	0
41810	Krenglbach	2459	1834	1814	20	541	546	486	50	119	42	19	1	6	4	0	0	0	0	0	0
41811	Lambach	2354	1409	1396	13	375	370	453	45	87	34	15	2	10	4	1	0	0	0	0	0
41812	Marchtrenk	9528	6775	6695	80	2131	1386	2363	146	308	226	71	8	36	19	1	0	0	0	0	0
41813	Neukirchen bei Lambach	717	496	488	8	79	202	150	13	23	12	7	0	1	1	0	0	0	0	0	0
41814	Offenhausen	1256	985	971	14	169	366	310	20	69	22	13	0	2	0	0	0	0	0	0	0
41815	Pennewang	709	505	500	5	68	248	125	16	19	16	3	0	3	2	0	0	0	0	0	0
41816	Pichl bei Wels	2201	1630	1619	11	352	548	503	63	71	58	15	2	5	2	0	0	0	0	0	0
41817	Sattledt	1910	1339	1322	17	273	441	452	15	79	37	16	1	5	3	0	0	0	0	0	0
41818	Schleißheim	1014	753	743	10	168	249	209	29	39	27	12	2	4	2	2	0	0	0	0	0
41819	Sipbachzell	1507	1130	1119	11	198	419	348	10	90	36	12	1	3	2	0	0	0	0	0	0
41820	Stadl-Paura	3613	2254	2232	22	650	430	895	66	83	72	16	3	14	3	0	0	0	0	0	0
41821	Steinerkirchen an der Traun	1869	1400	1384	16	194	600	404	49	68	37	18	0	5	9	0	0	0	0	0	0
41822	Steinhaus	1688	1155	1144	11	215	333	461	28	66	32	5	0	2	1	1	0	0	0	0	0
41823	Thalheim bei Wels	4223	2840	2815	25	693	881	773	128	185	116	22	3	8	6	0	0	0	0	0	0
41824	Weißkirchen an der Traun	2628	1949	1927	22	494	596	576	38	121	74	12	2	11	3	0	0	0	0	0	0
41899	Wahlkarten - Wels-Land	0	6848	6793	55	1728	2172	1667	353	440	291	73	10	41	17	1	0	0	0	0	0
50000	Salzburg	395723	319159	315783	3376	70191	119072	77120	12714	17985	11149	2778	2202	1928	644	0	0	0	0	0	0
50099	Wahlkarten - Salzburg	0	14	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5A000	Salzburg Stadt	99914	74976	74375	601	19571	23379	15111	5026	5172	3951	760	371	922	112	0	0	0	0	0	0
5A099	Wahlkarten - Salzburg Stadt	0	726	725	1	179	221	58	70	113	58	6	3	16	1	0	0	0	0	0	0
5B000	Flachgau/Tennengau	157060	130478	129021	1457	25652	51373	31359	5294	7786	4635	1329	556	705	332	0	0	0	0	0	0
5B099	Wahlkarten - Flachgau/Tennengau	0	695	690	5	172	191	88	67	100	53	7	2	8	2	0	0	0	0	0	0
5C000	Lungau/Pinzgau/Pongau	138749	113691	112387	1304	24968	44320	30650	2394	5027	2563	689	1275	301	200	0	0	0	0	0	0
5C099	Wahlkarten - Lungau/Pinzgau/Pongau	0	470	467	3	91	157	68	34	63	34	8	4	7	1	0	0	0	0	0	0
50100	Salzburg(Stadt)	99914	74250	73650	600	19392	23158	15053	4956	5059	3893	754	368	906	111	0	0	0	0	0	0
50101	Salzburg	99914	61113	60571	542	16141	18585	13367	3657	3972	3105	614	311	720	99	0	0	0	0	0	0
50199	Wahlkarten - Salzburg(Stadt)	0	13137	13079	58	3251	4573	1686	1299	1087	788	140	57	186	12	0	0	0	0	0	0
50200	Hallein	43433	35887	35462	425	7915	13860	8225	1373	2003	1254	330	173	197	132	0	0	0	0	0	0
50201	Abtenau	4461	3455	3394	61	729	1668	696	46	140	68	24	15	2	6	0	0	0	0	0	0
50202	Adnet	2833	2182	2148	34	400	975	475	48	123	69	11	13	12	22	0	0	0	0	0	0
50203	Annaberg-Lungötz	1695	1370	1347	23	269	678	310	10	36	22	7	6	6	3	0	0	0	0	0	0
50204	Golling an der Salzach	3072	2236	2210	26	518	783	526	77	150	83	24	27	14	8	0	0	0	0	0	0
50205	Hallein	14023	9508	9401	107	2624	2589	2615	411	570	367	95	38	69	23	0	0	0	0	0	0
50206	Krispl	702	579	574	5	86	289	160	9	15	1	7	0	2	5	0	0	0	0	0	0
50207	Kuchl	5404	3957	3919	38	704	1763	855	165	204	148	26	12	21	21	0	0	0	0	0	0
50208	Oberalm	3186	2286	2265	21	503	832	508	124	136	108	21	15	16	2	0	0	0	0	0	0
50209	Puch bei Hallein	3430	2407	2379	28	542	903	537	97	157	90	15	8	22	8	0	0	0	0	0	0
50210	Rußbach am Paß Gschütt	639	494	487	7	135	217	106	5	13	2	5	2	2	0	0	0	0	0	0	0
50211	Sankt Koloman	1318	1068	1046	22	106	598	246	9	49	21	7	4	3	3	0	0	0	0	0	0
50212	Scheffau am Tennengebirge	1087	839	832	7	124	421	209	14	32	15	9	5	0	3	0	0	0	0	0	0
50213	Bad Vigaun	1583	1244	1227	17	224	517	319	37	66	40	9	4	5	6	0	0	0	0	0	0
50299	Wahlkarten - Hallein	0	4262	4233	29	951	1627	663	321	312	220	70	24	23	22	0	0	0	0	0	0
50300	Salzburg-Umgebung	113627	93896	92869	1027	17565	37322	23046	3854	5683	3328	992	381	500	198	0	0	0	0	0	0
50301	Anif	3078	2128	2112	16	397	885	445	103	162	85	13	9	10	3	0	0	0	0	0	0
50302	Anthering	2815	2176	2149	27	331	983	478	105	118	80	27	12	8	7	0	0	0	0	0	0
50303	Bergheim	3987	2867	2839	28	497	1205	653	125	191	110	21	11	20	6	0	0	0	0	0	0
50304	Berndorf bei Salzburg	1380	1021	1012	9	172	428	291	33	48	22	5	5	2	6	0	0	0	0	0	0
50305	Bürmoos	3626	2641	2600	41	935	506	805	93	99	91	26	18	20	7	0	0	0	0	0	0
50306	Dorfbeuern	1197	905	887	18	130	411	245	19	61	13	1	3	1	3	0	0	0	0	0	0
50307	Ebenau	1113	849	836	13	115	416	205	26	41	21	2	4	5	1	0	0	0	0	0	0
50308	Elixhausen	2299	1681	1665	16	324	721	348	62	103	73	15	10	5	4	0	0	0	0	0	0
50309	Elsbethen	4205	3024	2998	26	527	1321	598	164	205	120	27	3	24	9	0	0	0	0	0	0
50310	Eugendorf	5253	3842	3808	34	631	1609	992	128	243	109	56	15	20	5	0	0	0	0	0	0
50311	Faistenau	2400	1790	1767	23	210	756	621	34	63	32	33	9	8	1	0	0	0	0	0	0
50312	Fuschl am See	1057	761	757	4	98	385	173	20	39	31	9	1	1	0	0	0	0	0	0	0
50313	Göming	605	508	501	7	68	282	89	16	29	12	1	3	1	0	0	0	0	0	0	0
50314	Grödig	5129	3565	3528	37	1018	1112	884	120	192	129	26	17	23	7	0	0	0	0	0	0
50315	Großgmain	1841	1244	1233	11	194	449	376	51	85	58	8	8	2	2	0	0	0	0	0	0
50316	Hallwang	3220	2265	2241	24	448	894	535	81	126	105	23	11	16	2	0	0	0	0	0	0
50317	Henndorf am Wallersee	3793	2730	2702	28	552	1037	756	79	153	64	23	18	13	7	0	0	0	0	0	0
50318	Hintersee	357	289	283	6	47	136	77	1	15	2	2	1	0	2	0	0	0	0	0	0
50319	Hof bei Salzburg	2709	1908	1888	20	327	777	466	80	121	66	34	7	4	6	0	0	0	0	0	0
50320	Köstendorf	2042	1466	1448	18	244	656	365	41	65	48	19	6	3	1	0	0	0	0	0	0
50321	Koppl	2646	1965	1940	25	349	811	425	64	162	88	18	7	9	7	0	0	0	0	0	0
50322	Lamprechtshausen	2934	2148	2123	25	375	840	593	72	126	80	17	6	9	5	0	0	0	0	0	0
50323	Mattsee	2474	1734	1719	15	267	788	338	78	141	54	37	4	7	5	0	0	0	0	0	0
50324	Neumarkt am Wallersee	4546	3052	3004	48	632	964	909	119	181	110	45	18	15	11	0	0	0	0	0	0
50325	Nußdorf am Haunsberg	1870	1390	1374	16	218	625	338	52	73	35	17	10	4	2	0	0	0	0	0	0
50326	Oberndorf bei Salzburg	4077	2776	2751	25	707	909	700	132	131	101	30	10	26	5	0	0	0	0	0	0
50327	Obertrum am See	3668	2730	2710	20	389	1264	617	89	190	98	29	8	21	5	0	0	0	0	0	0
50328	Plainfeld	975	739	732	7	104	359	188	14	27	27	7	3	1	2	0	0	0	0	0	0
50329	Sankt Georgen bei Salzburg	2357	1835	1807	28	314	743	501	72	88	42	22	6	16	3	0	0	0	0	0	0
50330	Sankt Gilgen	2905	1895	1877	18	354	769	481	48	118	75	12	6	9	5	0	0	0	0	0	0
50331	Schleedorf	811	642	634	8	84	287	199	16	25	13	9	1	0	0	0	0	0	0	0	0
50332	Seeham	1492	1039	1022	17	140	474	252	43	58	36	9	1	6	3	0	0	0	0	0	0
50335	Straßwalchen	5446	4099	4023	76	715	1532	1294	96	196	94	47	22	19	8	0	0	0	0	0	0
50336	Strobl	2853	2019	1984	35	433	844	429	66	114	59	25	8	5	1	0	0	0	0	0	0
50337	Thalgau	4572	3292	3257	35	489	1360	964	108	184	98	29	9	11	5	0	0	0	0	0	0
50338	Wals-Siezenheim	9998	7135	7058	77	1269	2916	1846	239	399	241	62	31	38	17	0	0	0	0	0	0
50339	Seekirchen am Wallersee	7897	5751	5693	58	1035	2103	1531	306	383	215	61	16	29	14	0	0	0	0	0	0
50399	Wahlkarten - Salzburg-Umgebung	0	11995	11907	88	2426	4765	2039	859	928	591	145	44	89	21	0	0	0	0	0	0
50400	Sankt Johann im Pongau	58311	48110	47589	521	10897	18818	13015	912	2093	1029	260	351	127	87	0	0	0	0	0	0
50401	Altenmarkt im Pongau	3016	2105	2079	26	284	971	554	43	145	51	14	7	6	4	0	0	0	0	0	0
50402	Bad Hofgastein	5007	3472	3443	29	890	1266	967	41	142	78	20	25	7	7	0	0	0	0	0	0
50403	Bad Gastein	2774	1827	1794	33	462	566	597	12	74	47	18	11	7	0	0	0	0	0	0	0
50404	Bischofshofen	7508	5172	5108	64	1745	1466	1440	72	189	119	21	27	16	13	0	0	0	0	0	0
50405	Dorfgastein	1301	997	979	18	218	401	282	13	40	12	3	7	0	3	0	0	0	0	0	0
50406	Eben im Pongau	1696	1352	1336	16	190	590	448	21	53	15	9	6	3	1	0	0	0	0	0	0
50407	Filzmoos	1009	765	757	8	54	439	202	6	33	10	7	3	2	1	0	0	0	0	0	0
50408	Flachau	2093	1572	1558	14	158	771	477	26	74	26	8	15	2	1	0	0	0	0	0	0
50409	Forstau	421	323	320	3	52	160	92	5	6	3	2	0	0	0	0	0	0	0	0	0
50410	Goldegg	1957	1492	1473	19	260	586	428	37	87	46	7	13	2	7	0	0	0	0	0	0
50411	Großarl	2888	2157	2130	27	420	1148	435	24	65	22	5	8	1	2	0	0	0	0	0	0
50412	Hüttau	1078	804	794	10	164	290	295	8	22	10	2	1	2	0	0	0	0	0	0	0
50413	Hüttschlag	710	570	561	9	105	325	103	8	14	2	1	1	1	1	0	0	0	0	0	0
50414	Kleinarl	602	459	455	4	59	248	115	2	13	9	6	2	1	0	0	0	0	0	0	0
50415	Mühlbach am Hochkönig	1133	804	793	11	283	258	203	10	15	11	2	8	1	2	0	0	0	0	0	0
50416	Pfarrwerfen	1762	1252	1246	6	210	591	335	13	46	24	9	10	2	6	0	0	0	0	0	0
50417	Radstadt	3361	2348	2321	27	441	954	716	41	94	48	10	13	2	2	0	0	0	0	0	0
50418	Sankt Johann im Pongau	7846	5579	5537	42	1204	2113	1584	132	259	152	32	40	15	6	0	0	0	0	0	0
50419	Sankt Martin am Tennengebirge	1232	955	936	19	194	436	247	6	29	14	5	3	1	1	0	0	0	0	0	0
50420	Sankt Veit im Pongau	2911	2230	2205	25	529	876	528	46	111	35	8	55	7	10	0	0	0	0	0	0
50421	Schwarzach im Pongau	2502	1769	1739	30	792	387	383	41	54	40	6	26	8	2	0	0	0	0	0	0
50422	Untertauern	321	171	170	1	16	98	47	2	4	1	2	0	0	0	0	0	0	0	0	0
50423	Wagrain	2221	1621	1598	23	234	707	544	17	58	17	7	5	3	6	0	0	0	0	0	0
50424	Werfen	2255	1578	1567	11	436	475	488	25	70	42	10	13	6	2	0	0	0	0	0	0
50425	Werfenweng	707	542	536	6	51	210	224	9	24	13	2	2	0	1	0	0	0	0	0	0
50499	Wahlkarten - Sankt Johann im Pongau	0	6194	6154	40	1446	2486	1281	252	372	182	44	50	32	9	0	0	0	0	0	0
50500	Tamsweg	16222	13256	13134	122	2384	5261	4266	252	520	258	49	89	30	25	0	0	0	0	0	0
50501	Göriach	293	223	221	2	46	103	55	4	10	0	1	1	1	0	0	0	0	0	0	0
50502	Lessach	455	301	298	3	33	138	99	4	12	9	1	1	1	0	0	0	0	0	0	0
50503	Mariapfarr	1911	1271	1263	8	274	490	366	18	73	31	3	3	2	3	0	0	0	0	0	0
50504	Mauterndorf	1282	899	889	10	151	394	254	18	35	24	4	4	2	3	0	0	0	0	0	0
50505	Muhr	435	331	326	5	56	119	137	0	5	1	0	6	2	0	0	0	0	0	0	0
50506	Ramingstein	909	647	636	11	176	201	227	2	15	6	2	5	2	0	0	0	0	0	0	0
50507	Sankt Andrä im Lungau	624	428	424	4	74	185	139	5	10	7	1	1	1	1	0	0	0	0	0	0
50508	Sankt Margarethen im Lungau	563	413	409	4	93	154	131	8	14	4	2	1	2	0	0	0	0	0	0	0
50509	Sankt Michael im Lungau	2740	1931	1915	16	385	665	710	24	68	38	7	10	4	4	0	0	0	0	0	0
50510	Tamsweg	4559	2879	2852	27	506	1095	984	58	104	64	9	18	6	8	0	0	0	0	0	0
50511	Thomatal	265	208	208	0	34	68	90	6	7	3	0	0	0	0	0	0	0	0	0	0
50512	Tweng	179	93	93	0	13	41	32	1	5	0	1	0	0	0	0	0	0	0	0	0
50513	Unternberg	796	572	567	5	97	233	194	4	22	4	3	8	1	1	0	0	0	0	0	0
50514	Weißpriach	245	197	194	3	43	85	61	1	3	1	0	0	0	0	0	0	0	0	0	0
50515	Zederhaus	966	732	724	8	66	354	272	7	4	7	1	12	0	1	0	0	0	0	0	0
50599	Wahlkarten - Tamsweg	0	2131	2115	16	337	936	515	92	133	59	14	19	6	4	0	0	0	0	0	0
50600	Zell am See	64216	51855	51197	658	11596	20084	13301	1196	2351	1242	372	831	137	87	0	0	0	0	0	0
50601	Bramberg am Wildkogel	3171	2244	2207	37	507	872	640	40	79	36	11	17	3	2	0	0	0	0	0	0
50602	Bruck an der Großglocknerstraße	3432	2408	2384	24	579	842	703	50	86	68	13	38	4	1	0	0	0	0	0	0
50603	Dienten am Hochkönig	610	460	456	4	112	190	109	3	28	4	2	7	1	0	0	0	0	0	0	0
50604	Fusch an der Großglocknerstraße	524	380	371	9	48	188	101	7	13	9	0	1	1	3	0	0	0	0	0	0
50605	Hollersbach im Pinzgau	940	723	713	10	156	332	176	10	20	12	1	2	1	3	0	0	0	0	0	0
50606	Kaprun	2157	1505	1484	21	429	491	352	27	82	49	13	38	2	1	0	0	0	0	0	0
50607	Krimml	637	444	430	14	97	190	105	4	14	8	3	5	3	1	0	0	0	0	0	0
50608	Lend	1065	784	774	10	247	245	226	9	18	15	1	10	2	1	0	0	0	0	0	0
50609	Leogang	2421	1827	1802	25	463	836	321	28	85	28	10	25	4	2	0	0	0	0	0	0
50610	Lofer	1529	1107	1095	12	156	537	269	32	53	26	12	6	3	1	0	0	0	0	0	0
50611	Maishofen	2600	1764	1746	18	342	746	419	31	93	47	13	49	3	3	0	0	0	0	0	0
50612	Maria Alm am Steinernen Meer	1618	1125	1110	15	154	535	304	13	67	22	7	8	0	0	0	0	0	0	0	0
50613	Mittersill	3877	2771	2733	38	569	1004	898	45	96	58	13	36	7	7	0	0	0	0	0	0
50614	Neukirchen am Großvenediger	2040	1319	1289	30	295	519	363	17	51	26	6	6	5	1	0	0	0	0	0	0
50615	Niedernsill	2110	1557	1542	15	317	574	460	26	74	21	12	53	1	4	0	0	0	0	0	0
50616	Piesendorf	2829	1920	1882	38	326	796	510	32	112	36	12	42	12	4	0	0	0	0	0	0
50617	Rauris	2433	1688	1666	22	271	751	505	24	58	28	2	22	2	3	0	0	0	0	0	0
50618	Saalbach-Hinterglemm	2045	1392	1371	21	147	709	288	11	48	22	11	131	2	2	0	0	0	0	0	0
50619	Saalfelden am Steinernen Meer	12018	8371	8270	101	2214	2783	2200	236	387	253	68	86	30	13	0	0	0	0	0	0
50620	Sankt Martin bei Lofer	864	617	611	6	127	278	127	14	37	12	8	4	2	2	0	0	0	0	0	0
50621	Stuhlfelden	1287	1010	996	14	203	343	367	15	28	12	8	17	1	2	0	0	0	0	0	0
50622	Taxenbach	2141	1536	1517	19	336	594	486	15	44	27	6	7	1	1	0	0	0	0	0	0
50623	Unken	1431	1091	1081	10	163	437	365	22	45	22	11	11	4	1	0	0	0	0	0	0
50624	Uttendorf	2306	1619	1594	25	463	513	458	22	53	43	13	20	4	5	0	0	0	0	0	0
50625	Viehhofen	450	295	293	2	38	119	101	3	12	5	2	11	2	0	0	0	0	0	0	0
50626	Wald im Pinzgau	879	601	591	10	113	254	177	6	19	11	5	4	2	0	0	0	0	0	0	0
50627	Weißbach bei Lofer	313	234	225	9	34	113	63	2	9	2	0	0	1	1	0	0	0	0	0	0
50628	Zell am See	6489	4078	4032	46	978	1484	1052	105	184	121	36	57	8	7	0	0	0	0	0	0
50699	Wahlkarten - Zell am See	0	6985	6932	53	1712	2809	1156	347	456	219	73	118	26	16	0	0	0	0	0	0
60000	Steiermark	969655	774037	768135	5902	192738	241917	225990	21430	38341	29980	6523	1688	8401	1127	0	0	0	0	0	0
60099	Wahlkarten - Steiermark	0	30	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6A000	Graz und Umgebung	317689	250526	249038	1488	64789	71375	59011	12290	18569	15119	2353	358	4859	315	0	0	0	0	0	0
6A099	Wahlkarten - Graz und Umgebung	0	2144	2138	6	563	548	247	174	330	204	24	1	42	5	0	0	0	0	0	0
6B000	Oststeiermark	217698	178283	176677	1606	31150	68912	58476	3540	7059	4406	1509	466	874	285	0	0	0	0	0	0
6B099	Wahlkarten - Oststeiermark	0	454	454	0	109	125	98	28	42	34	9	0	7	2	0	0	0	0	0	0
6C000	Weststeiermark	159147	126322	125292	1030	29138	40151	43642	2053	4844	3277	938	310	747	192	0	0	0	0	0	0
6C099	Wahlkarten - Weststeiermark	0	329	327	2	77	101	64	19	29	26	6	2	3	0	0	0	0	0	0	0
6D000	Obersteiermark	275121	218876	217128	1748	67661	61479	64861	3547	7869	7178	1723	554	1921	335	0	0	0	0	0	0
6D099	Wahlkarten - Obersteiermark	0	971	966	5	227	286	185	45	110	73	16	3	18	3	0	0	0	0	0	0
60100	Graz(Stadt)	197958	151765	150939	826	41402	41050	29267	9467	12958	11041	1440	184	3952	178	0	0	0	0	0	0
60101	Graz	197958	120375	119671	704	33017	31647	25260	6932	9763	8507	1096	156	3145	148	0	0	0	0	0	0
60199	Wahlkarten - Graz(Stadt)	0	31390	31268	122	8385	9403	4007	2535	3195	2534	344	28	807	30	0	0	0	0	0	0
60300	Deutschlandsberg	50288	40062	39696	366	9320	13041	13192	692	1656	1104	312	90	218	71	0	0	0	0	0	0
60305	Frauental an der Laßnitz	2384	1540	1512	28	567	383	428	17	65	39	3	2	6	2	0	0	0	0	0	0
60318	Lannach	2803	1772	1760	12	328	601	612	29	104	52	19	4	6	5	0	0	0	0	0	0
60323	Pölfing-Brunn	1401	939	928	11	295	258	321	8	22	15	4	0	4	1	0	0	0	0	0	0
60324	Preding	1465	952	942	10	247	269	350	12	23	22	11	0	7	1	0	0	0	0	0	0
60326	Sankt Josef (Weststeiermark)	1253	947	935	12	208	330	275	24	41	36	9	3	8	1	0	0	0	0	0	0
60329	Sankt Peter im Sulmtal	1092	747	740	7	135	273	275	13	22	15	3	1	3	0	0	0	0	0	0	0
60341	Wettmannstätten	1324	945	933	12	173	357	340	6	24	19	6	3	3	2	0	0	0	0	0	0
60344	Deutschlandsberg	9361	5628	5577	51	1689	1531	1657	97	283	191	49	13	60	7	0	0	0	0	0	0
60345	Eibiswald	5499	3563	3532	31	767	1155	1354	36	97	73	20	17	8	5	0	0	0	0	0	0
60346	Groß Sankt Florian	3464	2327	2305	22	438	884	783	38	86	49	14	0	5	8	0	0	0	0	0	0
60347	Sankt Martin im Sulmtal	2598	1912	1898	14	360	738	668	22	59	28	9	9	2	3	0	0	0	0	0	0
60348	Sankt Stefan ob Stainz	2988	2147	2132	15	368	740	791	26	89	66	18	14	16	4	0	0	0	0	0	0
60349	Schwanberg	3859	2645	2622	23	685	800	917	40	76	64	23	4	9	4	0	0	0	0	0	0
60350	Stainz	7128	4664	4612	52	836	1594	1650	92	222	138	38	9	25	8	0	0	0	0	0	0
60351	Wies	3669	2397	2379	18	544	775	921	21	62	37	12	2	3	2	0	0	0	0	0	0
60399	Wahlkarten - Deutschlandsberg	0	6937	6889	48	1680	2353	1850	211	381	260	74	9	53	18	0	0	0	0	0	0
60600	Graz-Umgebung	119731	96617	95961	656	22824	29777	29497	2649	5281	3874	889	173	865	132	0	0	0	0	0	0
60608	Feldkirchen bei Graz	4476	2882	2856	26	660	824	1059	49	115	79	25	8	34	3	0	0	0	0	0	0
60611	Gössendorf	3062	2067	2054	13	465	583	786	27	94	64	11	4	20	0	0	0	0	0	0	0
60613	Gratkorn	6181	4114	4079	35	1222	848	1533	69	180	121	50	9	38	9	0	0	0	0	0	0
60617	Hart bei Graz	3923	2513	2509	4	621	749	599	100	218	168	19	5	29	1	0	0	0	0	0	0
60618	Haselsdorf-Tobelbad	1144	738	733	5	220	200	216	6	35	36	16	0	4	0	0	0	0	0	0	0
60619	Hausmannstätten	2476	1682	1673	9	367	602	447	46	113	63	15	3	13	4	0	0	0	0	0	0
60623	Kainbach bei Graz	2324	1345	1327	18	294	496	257	59	92	82	13	5	22	7	0	0	0	0	0	0
60624	Kalsdorf bei Graz	4948	3047	3025	22	797	791	1127	48	122	77	21	11	28	3	0	0	0	0	0	0
60626	Kumberg	3073	2040	2029	11	396	702	541	107	141	102	22	0	17	1	0	0	0	0	0	0
60628	Laßnitzhöhe	2234	1472	1457	15	322	489	363	81	100	74	16	3	7	2	0	0	0	0	0	0
60629	Lieboch	4013	2572	2555	17	620	687	893	62	138	99	24	5	26	1	0	0	0	0	0	0
60632	Peggau	1719	1187	1178	9	310	276	474	17	43	35	12	2	7	2	0	0	0	0	0	0
60639	Sankt Bartholomä	1155	834	826	8	142	320	272	12	37	31	7	2	3	0	0	0	0	0	0	0
60641	Sankt Oswald bei Plankenwarth	1032	670	665	5	214	213	187	7	13	23	4	0	4	0	0	0	0	0	0	0
60642	Sankt Radegund bei Graz	1797	1139	1127	12	260	386	249	54	74	68	13	4	18	1	0	0	0	0	0	0
60645	Semriach	2598	1781	1763	18	248	668	687	25	70	41	6	6	11	1	0	0	0	0	0	0
60646	Stattegg	2319	1547	1542	5	374	510	317	78	116	98	22	2	22	3	0	0	0	0	0	0
60647	Stiwoll	608	424	422	2	93	172	128	1	16	9	0	0	3	0	0	0	0	0	0	0
60648	Thal	1779	1249	1244	5	312	425	316	29	73	67	10	1	8	3	0	0	0	0	0	0
60651	Übelbach	1686	1116	1112	4	302	360	349	20	37	24	12	1	4	3	0	0	0	0	0	0
60653	Vasoldsberg	3655	2412	2394	18	424	724	909	58	148	99	12	3	14	3	0	0	0	0	0	0
60654	Weinitzen	2121	1388	1383	5	295	497	386	50	72	58	12	1	10	2	0	0	0	0	0	0
60655	Werndorf	1795	1256	1246	10	368	321	457	8	44	26	4	4	11	3	0	0	0	0	0	0
60656	Wundschuh	1236	934	932	2	134	433	259	24	37	28	7	1	7	2	0	0	0	0	0	0
60659	Deutschfeistritz	3356	2319	2293	26	563	644	849	43	73	72	18	7	20	4	0	0	0	0	0	0
60660	Dobl-Zwaring	2716	1867	1853	14	223	787	651	20	86	49	19	5	10	3	0	0	0	0	0	0
60661	Eggersdorf bei Graz	5258	3579	3548	31	684	1207	1137	85	197	157	34	6	31	10	0	0	0	0	0	0
60662	Fernitz-Mellach	3871	2717	2696	21	574	894	893	59	146	81	24	5	17	3	0	0	0	0	0	0
60663	Frohnleiten	5528	3780	3755	25	1176	1063	1080	72	188	119	27	7	19	4	0	0	0	0	0	0
60664	Gratwein-Straßengel	10353	7274	7225	49	2206	1671	2266	210	405	322	52	10	74	9	0	0	0	0	0	0
60665	Hitzendorf	5769	3959	3938	21	866	1351	1291	86	168	114	27	4	28	3	0	0	0	0	0	0
60666	Nestelbach bei Graz	2188	1431	1421	10	259	531	465	30	78	43	6	3	6	0	0	0	0	0	0	0
60667	Raaba-Grambach	3299	2272	2261	11	542	788	573	65	142	113	19	4	13	2	0	0	0	0	0	0
60668	Sankt Marein bei Graz	2990	2055	2036	19	309	788	681	53	94	77	16	4	12	2	0	0	0	0	0	0
60669	Seiersberg-Pirka	8400	5832	5782	50	1505	1652	1786	143	356	227	46	9	50	8	0	0	0	0	0	0
60670	Premstätten	4649	2984	2967	17	604	938	1035	59	172	96	26	4	27	6	0	0	0	0	0	0
60699	Wahlkarten - Graz-Umgebung	0	16139	16055	84	3853	5187	3979	687	1048	832	222	25	198	24	0	0	0	0	0	0
61000	Leibnitz	65759	51644	51267	377	10543	17955	18028	877	1872	1153	401	141	231	66	0	0	0	0	0	0
61001	Allerheiligen bei Wildon	1198	810	804	6	129	355	236	20	30	20	9	2	2	1	0	0	0	0	0	0
61002	Arnfels	828	516	514	2	97	208	175	10	14	4	5	0	1	0	0	0	0	0	0	0
61007	Empersdorf	1126	853	846	7	132	311	302	13	34	23	15	4	11	1	0	0	0	0	0	0
61008	Gabersdorf	953	686	675	11	90	277	257	11	20	12	3	1	3	1	0	0	0	0	0	0
61012	Gralla	1797	1238	1233	5	370	276	511	12	33	20	7	1	2	1	0	0	0	0	0	0
61013	Großklein	1884	1351	1344	7	211	475	542	31	42	21	7	5	7	3	0	0	0	0	0	0
61016	Heimschuh	1633	1166	1156	10	205	427	445	10	37	21	3	3	2	3	0	0	0	0	0	0
