Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen
2021-04-08T09:30:00+02:00;8;Vorarlberg;1482416;211060;1271356
2021-04-08T09:30:00+02:00;9;Wien;5320157;2518947;2801210
2021-04-08T09:30:00+02:00;10;Österreich;25868498;7003627;18864871
2021-04-09T09:30:00+02:00;1;Burgenland;1056992;190718;866274
2021-04-09T09:30:00+02:00;2;Kärnten;1073542;258421;815121
2021-04-09T09:30:00+02:00;3;Niederösterreich;5950688;1500073;4450615
2021-04-09T09:30:00+02:00;4;Oberösterreich;3777942;636911;3141031
2021-04-09T09:30:00+02:00;5;Salzburg;1574675;333300;1241375
2021-04-09T09:30:00+02:00;6;Steiermark;3155878;615068;2540810
2021-04-09T09:30:00+02:00;7;Tirol;2680352;764801;1915551
2021-04-09T09:30:00+02:00;8;Vorarlberg;1506813;211873;1294940
2021-04-09T09:30:00+02:00;9;Wien;5384956;2568944;2816012
2021-04-09T09:30:00+02:00;10;Österreich;26161838;7080109;19081729
2021-04-10T09:30:00+02:00;1;Burgenland;1074010;192082;881928
2021-04-10T09:30:00+02:00;2;Kärnten;1074447;259287;815160
2021-04-10T09:30:00+02:00;3;Niederösterreich;6031253;1512942;4518311
2021-04-10T09:30:00+02:00;4;Oberösterreich;3815087;639278;3175809
2021-04-10T09:30:00+02:00;5;Salzburg;1599158;334662;1264496
2021-04-10T09:30:00+02:00;6;Steiermark;3192321;617164;2575157
2021-04-10T09:30:00+02:00;7;Tirol;2696118;769685;1926433
2021-04-10T09:30:00+02:00;8;Vorarlberg;1541976;212752;1329224
2021-04-10T09:30:00+02:00;9;Wien;5453864;2613347;2840517
2021-04-10T09:30:00+02:00;10;Österreich;26478234;7151199;19327035
2021-04-11T09:30:00+02:00;1;Burgenland;1080084;192865;887219
2021-04-11T09:30:00+02:00;2;Kärnten;1075064;259873;815191
2021-04-11T09:30:00+02:00;3;Niederösterreich;6091597;1522522;4569075
2021-04-11T09:30:00+02:00;4;Oberösterreich;3838614;641239;3197375
2021-04-11T09:30:00+02:00;5;Salzburg;1609352;335478;1273874
2021-04-11T09:30:00+02:00;6;Steiermark;3218761;619362;2599399
2021-04-11T09:30:00+02:00;7;Tirol;2710948;772907;1938041
2021-04-11T09:30:00+02:00;8;Vorarlberg;1561244;213437;1347807
2021-04-11T09:30:00+02:00;9;Wien;5493411;2636299;2857112
2021-04-11T09:30:00+02:00;10;Österreich;26679075;7193982;19485093
2021-04-12T09:30:00+02:00;1;Burgenland;1088980;193387;895593
2021-04-12T09:30:00+02:00;2;Kärnten;1075839;260607;815232
2021-04-12T09:30:00+02:00;3;Niederösterreich;6150105;1532200;4617905
2021-04-12T09:30:00+02:00;4;Oberösterreich;3867780;642839;3224941
2021-04-12T09:30:00+02:00;5;Salzburg;1610352;336166;1274186
2021-04-12T09:30:00+02:00;6;Steiermark;3219891;620492;2599399
2021-04-12T09:30:00+02:00;7;Tirol;2730185;777665;1952520
2021-04-12T09:30:00+02:00;8;Vorarlberg;1570346;214084;1356262
2021-04-12T09:30:00+02:00;9;Wien;5535105;2654569;2880536
2021-04-12T09:30:00+02:00;10;Österreich;26848583;7232009;19616574
2021-04-13T09:30:00+02:00;1;Burgenland;1103951;194033;909918
2021-04-13T09:30:00+02:00;2;Kärnten;1078270;262976;815294
2021-04-13T09:30:00+02:00;3;Niederösterreich;6231831;1540451;4691380
2021-04-13T09:30:00+02:00;4;Oberösterreich;3919154;645042;3274112
2021-04-13T09:30:00+02:00;5;Salzburg;1643547;337913;1305634
2021-04-13T09:30:00+02:00;6;Steiermark;3268387;622791;2645596
2021-04-13T09:30:00+02:00;7;Tirol;2745213;782826;1962387
2021-04-13T09:30:00+02:00;8;Vorarlberg;1595090;214938;1380152
2021-04-13T09:30:00+02:00;9;Wien;5612418;2699569;2912849
2021-04-13T09:30:00+02:00;10;Österreich;27197861;7300539;19897322
2021-04-14T09:30:00+02:00;1;Burgenland;1114375;195012;919363
2021-04-14T09:30:00+02:00;2;Kärnten;1133191;264027;869164
2021-04-14T09:30:00+02:00;3;Niederösterreich;6293966;1547429;4746537
2021-04-14T09:30:00+02:00;4;Oberösterreich;3956051;647628;3308423
2021-04-14T09:30:00+02:00;5;Salzburg;1661810;339601;1322209
2021-04-14T09:30:00+02:00;6;Steiermark;3323246;628255;2694991
2021-04-14T09:30:00+02:00;7;Tirol;2915780;788036;2127744
2021-04-14T09:30:00+02:00;8;Vorarlberg;1615633;215594;1400039
2021-04-14T09:30:00+02:00;9;Wien;5689086;2749355;2939731
2021-04-14T09:30:00+02:00;10;Österreich;27703138;7374937;20328201
2021-04-15T09:30:00+02:00;1;Burgenland;1124722;195989;928733
2021-04-15T09:30:00+02:00;2;Kärnten;1134988;265061;869927
2021-04-15T09:30:00+02:00;3;Niederösterreich;6372472;1559584;4812888
2021-04-15T09:30:00+02:00;4;Oberösterreich;4017569;650147;3367422
2021-04-15T09:30:00+02:00;5;Salzburg;1680364;341302;1339062
2021-04-15T09:30:00+02:00;6;Steiermark;3350944;630804;2720140
2021-04-15T09:30:00+02:00;7;Tirol;2930215;792534;2137681
2021-04-15T09:30:00+02:00;8;Vorarlberg;1638246;216525;1421721
2021-04-15T09:30:00+02:00;9;Wien;5762561;2794278;2968283
2021-04-15T09:30:00+02:00;10;Österreich;28012081;7446224;20565857
2021-04-16T09:30:00+02:00;1;Burgenland;1137008;197129;939879
2021-04-16T09:30:00+02:00;2;Kärnten;1136054;266127;869927
2021-04-16T09:30:00+02:00;3;Niederösterreich;6442862;1570743;4872119
2021-04-16T09:30:00+02:00;4;Oberösterreich;4048640;652499;3396141
2021-04-16T09:30:00+02:00;5;Salzburg;1698584;342628;1355956
2021-04-16T09:30:00+02:00;6;Steiermark;3378556;632973;2745583
2021-04-16T09:30:00+02:00;7;Tirol;2944140;796670;2147470
2021-04-16T09:30:00+02:00;8;Vorarlberg;1661149;217215;1443934
2021-04-16T09:30:00+02:00;9;Wien;5851627;2854118;2997509
2021-04-16T09:30:00+02:00;10;Österreich;28298620;7530102;20768518
2021-04-17T09:30:00+02:00;1;Burgenland;1154895;197915;956980
2021-04-17T09:30:00+02:00;2;Kärnten;1137011;267048;869963
2021-04-17T09:30:00+02:00;3;Niederösterreich;6520787;1582013;4938774
2021-04-17T09:30:00+02:00;4;Oberösterreich;4084120;655064;3429056
2021-04-17T09:30:00+02:00;5;Salzburg;1720004;343055;1376949
2021-04-17T09:30:00+02:00;6;Steiermark;3416045;635057;2780988
2021-04-17T09:30:00+02:00;7;Tirol;2959494;801051;2158443
2021-04-17T09:30:00+02:00;8;Vorarlberg;1696208;218209;1477999
2021-04-17T09:30:00+02:00;9;Wien;5927405;2899267;3028138
2021-04-17T09:30:00+02:00;10;Österreich;28615969;7598679;21017290
2021-04-18T09:30:00+02:00;1;Burgenland;1163700;198548;965152
2021-04-18T09:30:00+02:00;2;Kärnten;1137889;267899;869990
2021-04-18T09:30:00+02:00;3;Niederösterreich;6575467;1592651;4982816
2021-04-18T09:30:00+02:00;4;Oberösterreich;4105264;657015;3448249
2021-04-18T09:30:00+02:00;5;Salzburg;1730191;344745;1385446
2021-04-18T09:30:00+02:00;6;Steiermark;3441078;636705;2804373
2021-04-18T09:30:00+02:00;7;Tirol;2972051;804834;2167217
2021-04-18T09:30:00+02:00;8;Vorarlberg;1714868;218906;1495962
2021-04-18T09:30:00+02:00;9;Wien;5983389;2929580;3053809
2021-04-18T09:30:00+02:00;10;Österreich;28823897;7650883;21173014
2021-04-19T09:30:00+02:00;1;Burgenland;1171788;199123;972665
2021-04-19T09:30:00+02:00;2;Kärnten;1138933;268927;870006
2021-04-19T09:30:00+02:00;3;Niederösterreich;6650205;1601724;5048481
2021-04-19T09:30:00+02:00;4;Oberösterreich;4134116;658828;3475288
2021-04-19T09:30:00+02:00;5;Salzburg;1731233;345588;1385645
2021-04-19T09:30:00+02:00;6;Steiermark;3442908;638535;2804373
2021-04-19T09:30:00+02:00;7;Tirol;2988916;809010;2179906
2021-04-19T09:30:00+02:00;8;Vorarlberg;1723374;219697;1503677
2021-04-19T09:30:00+02:00;9;Wien;6033077;2946385;3086692
2021-04-19T09:30:00+02:00;10;Österreich;29014550;7687817;21326733
2021-04-20T09:30:00+02:00;1;Burgenland;1189714;199704;990010
2021-04-20T09:30:00+02:00;2;Kärnten;1139991;269985;870006
2021-04-20T09:30:00+02:00;3;Niederösterreich;6730991;1608879;5122112
2021-04-20T09:30:00+02:00;4;Oberösterreich;4185277;661486;3523791
2021-04-20T09:30:00+02:00;5;Salzburg;1761166;347324;1413842
2021-04-20T09:30:00+02:00;6;Steiermark;3479116;642020;2837096
2021-04-20T09:30:00+02:00;7;Tirol;3003253;813888;2189365
2021-04-20T09:30:00+02:00;8;Vorarlberg;1749147;220584;1528563
2021-04-20T09:30:00+02:00;9;Wien;6096511;2984751;3111760
2021-04-20T09:30:00+02:00;10;Österreich;29335166;7748621;21586545
2021-04-21T09:30:00+02:00;1;Burgenland;1202809;200292;1002517
2021-04-21T09:30:00+02:00;2;Kärnten;1202792;272272;930520
2021-04-21T09:30:00+02:00;3;Niederösterreich;6790389;1616859;5173530
2021-04-21T09:30:00+02:00;4;Oberösterreich;4240167;664034;3576133
2021-04-21T09:30:00+02:00;5;Salzburg;1518728;348700;1170028
2021-04-21T09:30:00+02:00;6;Steiermark;3564343;646316;2918027
2021-04-21T09:30:00+02:00;7;Tirol;3129479;818608;2310871
2021-04-21T09:30:00+02:00;8;Vorarlberg;1773612;221386;1552226
2021-04-21T09:30:00+02:00;9;Wien;6175290;3044452;3130838
2021-04-21T09:30:00+02:00;10;Österreich;29597609;7832919;21764690
2021-04-22T09:30:00+02:00;1;Burgenland;1214446;200475;1013971
2021-04-22T09:30:00+02:00;2;Kärnten;1204349;273237;931112
2021-04-22T09:30:00+02:00;3;Niederösterreich;6876060;1628799;5247261
2021-04-22T09:30:00+02:00;4;Oberösterreich;4293292;666284;3627008
2021-04-22T09:30:00+02:00;5;Salzburg;1532902;350537;1182365
2021-04-22T09:30:00+02:00;6;Steiermark;3598517;648566;2949951
2021-04-22T09:30:00+02:00;7;Tirol;3142482;822862;2319620
2021-04-22T09:30:00+02:00;8;Vorarlberg;1798832;222269;1576563
2021-04-22T09:30:00+02:00;9;Wien;6244690;3092399;3152291
2021-04-22T09:30:00+02:00;10;Österreich;29905570;7905428;22000142
2021-04-23T09:30:00+02:00;1;Burgenland;1231480;201562;1029918
2021-04-23T09:30:00+02:00;2;Kärnten;1205413;274301;931112
2021-04-23T09:30:00+02:00;3;Niederösterreich;6935793;1637977;5297816
2021-04-23T09:30:00+02:00;4;Oberösterreich;4327249;669163;3658086
2021-04-23T09:30:00+02:00;5;Salzburg;1546930;352320;1194610
2021-04-23T09:30:00+02:00;6;Steiermark;3631516;651527;2979989
2021-04-23T09:30:00+02:00;7;Tirol;3156998;827453;2329545
2021-04-23T09:30:00+02:00;8;Vorarlberg;1825998;223510;1602488
2021-04-23T09:30:00+02:00;9;Wien;6325084;3150598;3174486
2021-04-23T09:30:00+02:00;10;Österreich;30186461;7988411;22198050
2021-04-24T09:30:00+02:00;1;Burgenland;1248424;203871;1044553
2021-04-24T09:30:00+02:00;2;Kärnten;1206460;275290;931170
2021-04-24T09:30:00+02:00;3;Niederösterreich;7012894;1647745;5365149
2021-04-24T09:30:00+02:00;4;Oberösterreich;4361230;671358;3689872
2021-04-24T09:30:00+02:00;5;Salzburg;1564143;353228;1210915
2021-04-24T09:30:00+02:00;6;Steiermark;3668920;653834;3015086
2021-04-24T09:30:00+02:00;7;Tirol;3172521;832538;2339983
2021-04-24T09:30:00+02:00;8;Vorarlberg;1862837;224465;1638372
2021-04-24T09:30:00+02:00;9;Wien;6391625;3192843;3198782
2021-04-24T09:30:00+02:00;10;Österreich;30489054;8055172;22433882
2021-04-25T09:30:00+02:00;1;Burgenland;1254623;204591;1050032
2021-04-25T09:30:00+02:00;2;Kärnten;1207518;276321;931197
2021-04-25T09:30:00+02:00;3;Niederösterreich;7058283;1656270;5402013
2021-04-25T09:30:00+02:00;4;Oberösterreich;4381457;673415;3708042
2021-04-25T09:30:00+02:00;5;Salzburg;1572482;354166;1218316
2021-04-25T09:30:00+02:00;6;Steiermark;3693524;655814;3037710
2021-04-25T09:30:00+02:00;7;Tirol;3184728;835790;2348938
2021-04-25T09:30:00+02:00;8;Vorarlberg;1883502;225483;1658019
2021-04-25T09:30:00+02:00;9;Wien;6452495;3235451;3217044
2021-04-25T09:30:00+02:00;10;Österreich;30688612;8117301;22571311
2021-04-26T09:30:00+02:00;1;Burgenland;1263842;205175;1058667
2021-04-26T09:30:00+02:00;2;Kärnten;1208264;277020;931244
2021-04-26T09:30:00+02:00;3;Niederösterreich;7094047;1663300;5430747
2021-04-26T09:30:00+02:00;4;Oberösterreich;4409268;675453;3733815
2021-04-26T09:30:00+02:00;5;Salzburg;1573674;355187;1218487
2021-04-26T09:30:00+02:00;6;Steiermark;3695653;657943;3037710
2021-04-26T09:30:00+02:00;7;Tirol;3201879;839405;2362474
2021-04-26T09:30:00+02:00;8;Vorarlberg;1895824;226219;1669605
2021-04-26T09:30:00+02:00;9;Wien;6493900;3251340;3242560
2021-04-26T09:30:00+02:00;10;Österreich;30836351;8151042;22685309
2021-04-27T09:30:00+02:00;1;Burgenland;1276822;205738;1071084
2021-04-27T09:30:00+02:00;2;Kärnten;1208866;277596;931270
2021-04-27T09:30:00+02:00;3;Niederösterreich;7154029;1668081;5485948
2021-04-27T09:30:00+02:00;4;Oberösterreich;4459169;677635;3781534
2021-04-27T09:30:00+02:00;5;Salzburg;1600367;356773;1243594
2021-04-27T09:30:00+02:00;6;Steiermark;3750005;660673;3089332
2021-04-27T09:30:00+02:00;7;Tirol;3328477;843909;2484568
2021-04-27T09:30:00+02:00;8;Vorarlberg;1924083;227129;1696954
2021-04-27T09:30:00+02:00;9;Wien;6561234;3298593;3262641
2021-04-27T09:30:00+02:00;10;Österreich;31263052;8216127;23046925
2021-04-28T09:30:00+02:00;1;Burgenland;1291681;206442;1085239
2021-04-28T09:30:00+02:00;2;Kärnten;1161128;280360;880768
2021-04-28T09:30:00+02:00;3;Niederösterreich;7208320;1674195;5534125
2021-04-28T09:30:00+02:00;4;Oberösterreich;4389973;680107;3709866
2021-04-28T09:30:00+02:00;5;Salzburg;1613703;358134;1255569
2021-04-28T09:30:00+02:00;6;Steiermark;3708703;663225;3045478
2021-04-28T09:30:00+02:00;7;Tirol;3340308;848486;2491822
2021-04-28T09:30:00+02:00;8;Vorarlberg;1950206;228431;1721775
2021-04-28T09:30:00+02:00;9;Wien;6653687;3367080;3286607
2021-04-28T09:30:00+02:00;10;Österreich;31317709;8306460;23011249
2021-04-29T09:30:00+02:00;1;Burgenland;1300878;207208;1093670
2021-04-29T09:30:00+02:00;2;Kärnten;1164016;281243;882773
2021-04-29T09:30:00+02:00;3;Niederösterreich;7268736;1684338;5584398
2021-04-29T09:30:00+02:00;4;Oberösterreich;4444219;682620;3761599
2021-04-29T09:30:00+02:00;5;Salzburg;1628525;359739;1268786
2021-04-29T09:30:00+02:00;6;Steiermark;3742240;668175;3074065
2021-04-29T09:30:00+02:00;7;Tirol;3361451;852764;2508687
2021-04-29T09:30:00+02:00;8;Vorarlberg;1976810;229525;1747285
2021-04-29T09:30:00+02:00;9;Wien;6702849;3395756;3307093
2021-04-29T09:30:00+02:00;10;Österreich;31589724;8361368;23228356
2021-04-30T09:30:00+02:00;1;Burgenland;1316161;208076;1108085
2021-04-30T09:30:00+02:00;2;Kärnten;1166943;282148;884795
2021-04-30T09:30:00+02:00;3;Niederösterreich;7308464;1692649;5615815
2021-04-30T09:30:00+02:00;4;Oberösterreich;4477521;685211;3792310
2021-04-30T09:30:00+02:00;5;Salzburg;1645400;361401;1283999
2021-04-30T09:30:00+02:00;6;Steiermark;3778686;671026;3107660
2021-04-30T09:30:00+02:00;7;Tirol;3374877;856819;2518058
2021-04-30T09:30:00+02:00;8;Vorarlberg;2004875;230807;1774068
2021-04-30T09:30:00+02:00;9;Wien;6819977;3482080;3337897
2021-04-30T09:30:00+02:00;10;Österreich;31892904;8470217;23422687
2021-05-01T09:30:00+02:00;1;Burgenland;1339910;208614;1131296
2021-05-01T09:30:00+02:00;2;Kärnten;1197118;283041;914077
2021-05-01T09:30:00+02:00;3;Niederösterreich;7373844;1701278;5672566
2021-05-01T09:30:00+02:00;4;Oberösterreich;4510075;687359;3822716
2021-05-01T09:30:00+02:00;5;Salzburg;1665986;362533;1303453
2021-05-01T09:30:00+02:00;6;Steiermark;3817717;673360;3144357
2021-05-01T09:30:00+02:00;7;Tirol;3388931;860969;2527962
2021-05-01T09:30:00+02:00;8;Vorarlberg;2043302;232607;1810695
2021-05-01T09:30:00+02:00;9;Wien;6891523;3527538;3363985
2021-05-01T09:30:00+02:00;10;Österreich;32228406;8537299;23691107
2021-05-02T09:30:00+02:00;1;Burgenland;1345076;209031;1136045
2021-05-02T09:30:00+02:00;2;Kärnten;1197990;283806;914184
2021-05-02T09:30:00+02:00;3;Niederösterreich;7405558;1708412;5697146
2021-05-02T09:30:00+02:00;4;Oberösterreich;4525493;689413;3836080
2021-05-02T09:30:00+02:00;5;Salzburg;1676569;363224;1313345
2021-05-02T09:30:00+02:00;6;Steiermark;3831785;675232;3156553
2021-05-02T09:30:00+02:00;7;Tirol;3400214;863723;2536491
2021-05-02T09:30:00+02:00;8;Vorarlberg;2063720;233550;1830170
2021-05-02T09:30:00+02:00;9;Wien;6937569;3551529;3386040
2021-05-02T09:30:00+02:00;10;Österreich;32383974;8577920;23806054
2021-05-03T09:30:00+02:00;1;Burgenland;1352004;209835;1142169
2021-05-03T09:30:00+02:00;2;Kärnten;1198413;284114;914299
2021-05-03T09:30:00+02:00;3;Niederösterreich;7446666;1715671;5730995
2021-05-03T09:30:00+02:00;4;Oberösterreich;4553813;690937;3862876
2021-05-03T09:30:00+02:00;5;Salzburg;1678692;364030;1314662
2021-05-03T09:30:00+02:00;6;Steiermark;3834070;677105;3156965
2021-05-03T09:30:00+02:00;7;Tirol;3418004;867595;2550409
2021-05-03T09:30:00+02:00;8;Vorarlberg;2076646;234456;1842190
2021-05-03T09:30:00+02:00;9;Wien;6937569;3551529;3386040
2021-05-03T09:30:00+02:00;10;Österreich;32495877;8595272;23900605
2021-05-04T09:30:00+02:00;1;Burgenland;1369564;210319;1159245
2021-05-04T09:30:00+02:00;2;Kärnten;1199456;285157;914299
2021-05-04T09:30:00+02:00;3;Niederösterreich;7496161;1721394;5774767
2021-05-04T09:30:00+02:00;4;Oberösterreich;4617613;693135;3924478
2021-05-04T09:30:00+02:00;5;Salzburg;1710527;365731;1344796
2021-05-04T09:30:00+02:00;6;Steiermark;3890389;680785;3209604
2021-05-04T09:30:00+02:00;7;Tirol;3430976;871421;2559555
2021-05-04T09:30:00+02:00;8;Vorarlberg;2105596;235303;1870293
2021-05-04T09:30:00+02:00;9;Wien;7075011;3617555;3457456
2021-05-04T09:30:00+02:00;10;Österreich;32895293;8680800;24214493
2021-05-05T09:30:00+02:00;1;Burgenland;1381715;211163;1170552
2021-05-05T09:30:00+02:00;2;Kärnten;1223220;287231;935989
2021-05-05T09:30:00+02:00;3;Niederösterreich;7562753;1726672;5836081
2021-05-05T09:30:00+02:00;4;Oberösterreich;4652977;696128;3956849
2021-05-05T09:30:00+02:00;5;Salzburg;1725579;367058;1358521
2021-05-05T09:30:00+02:00;6;Steiermark;3943277;684791;3258486
2021-05-05T09:30:00+02:00;7;Tirol;3444450;875919;2568531
2021-05-05T09:30:00+02:00;8;Vorarlberg;2131720;236622;1895098
2021-05-05T09:30:00+02:00;9;Wien;7175992;3691904;3484088
2021-05-05T09:30:00+02:00;10;Österreich;33241683;8777488;24464195
2021-05-06T09:30:00+02:00;1;Burgenland;1393362;211995;1181367
2021-05-06T09:30:00+02:00;2;Kärnten;1225046;288166;936880
2021-05-06T09:30:00+02:00;3;Niederösterreich;7634765;1735894;5898871
2021-05-06T09:30:00+02:00;4;Oberösterreich;4706863;698033;4008830
2021-05-06T09:30:00+02:00;5;Salzburg;1743147;368401;1374746
2021-05-06T09:30:00+02:00;6;Steiermark;3978238;688286;3289952
2021-05-06T09:30:00+02:00;7;Tirol;3585669;878024;2707645
2021-05-06T09:30:00+02:00;8;Vorarlberg;2158163;237500;1920663
2021-05-06T09:30:00+02:00;9;Wien;7277006;3756756;3520250
2021-05-06T09:30:00+02:00;10;Österreich;33702259;8863055;24839204
2021-05-07T09:30:00+02:00;1;Burgenland;1406623;212773;1193850
2021-05-07T09:30:00+02:00;2;Kärnten;1225824;288872;936952
2021-05-07T09:30:00+02:00;3;Niederösterreich;7695901;1743527;5952374
2021-05-07T09:30:00+02:00;4;Oberösterreich;4739112;700262;4038850
2021-05-07T09:30:00+02:00;5;Salzburg;1757951;369739;1388212
2021-05-07T09:30:00+02:00;6;Steiermark;4011351;690933;3320418
2021-05-07T09:30:00+02:00;7;Tirol;3601073;884909;2716164
2021-05-07T09:30:00+02:00;8;Vorarlberg;2185984;238900;1947084
2021-05-07T09:30:00+02:00;9;Wien;7366369;3818725;3547644
2021-05-07T09:30:00+02:00;10;Österreich;33990188;8948640;25041548
2021-05-08T09:30:00+02:00;1;Burgenland;1424333;213072;1211261
2021-05-08T09:30:00+02:00;2;Kärnten;1226748;289743;937005
2021-05-08T09:30:00+02:00;3;Niederösterreich;7760621;1751360;6009261
2021-05-08T09:30:00+02:00;4;Oberösterreich;4773735;702278;4071457
2021-05-08T09:30:00+02:00;5;Salzburg;1779423;370692;1408731
2021-05-08T09:30:00+02:00;6;Steiermark;4051628;693489;3358139
2021-05-08T09:30:00+02:00;7;Tirol;3613854;888965;2724889
2021-05-08T09:30:00+02:00;8;Vorarlberg;2226116;240459;1985657
2021-05-08T09:30:00+02:00;9;Wien;7443504;3868699;3574805
2021-05-08T09:30:00+02:00;10;Österreich;34299962;9018757;25281205
2021-05-09T09:30:00+02:00;1;Burgenland;1431182;214232;1216950
2021-05-09T09:30:00+02:00;2;Kärnten;1227262;290228;937034
2021-05-09T09:30:00+02:00;3;Niederösterreich;7804041;1758513;6045528
2021-05-09T09:30:00+02:00;4;Oberösterreich;4794344;703829;4090515
2021-05-09T09:30:00+02:00;5;Salzburg;1790871;371351;1419520
2021-05-09T09:30:00+02:00;6;Steiermark;4076337;694960;3381377
2021-05-09T09:30:00+02:00;7;Tirol;3623459;891351;2732108
2021-05-09T09:30:00+02:00;8;Vorarlberg;2250566;241525;2009041
2021-05-09T09:30:00+02:00;9;Wien;7506115;3912404;3593711
2021-05-09T09:30:00+02:00;10;Österreich;34504177;9078393;25425784
2021-05-10T09:30:00+02:00;1;Burgenland;1439691;214731;1224960
2021-05-10T09:30:00+02:00;2;Kärnten;1227666;290578;937088
2021-05-10T09:30:00+02:00;3;Niederösterreich;7837987;1764758;6073229
2021-05-10T09:30:00+02:00;4;Oberösterreich;4818439;704919;4113520
2021-05-10T09:30:00+02:00;5;Salzburg;1794193;372088;1422105
2021-05-10T09:30:00+02:00;6;Steiermark;4078199;696822;3381377
2021-05-10T09:30:00+02:00;7;Tirol;3636270;893835;2742435
2021-05-10T09:30:00+02:00;8;Vorarlberg;2263315;242150;2021165
2021-05-10T09:30:00+02:00;9;Wien;7543873;3925691;3618182
2021-05-10T09:30:00+02:00;10;Österreich;34639633;9105572;25534061
2021-05-11T09:30:00+02:00;1;Burgenland;1455545;215140;1240405
2021-05-11T09:30:00+02:00;2;Kärnten;1229754;291622;938132
2021-05-11T09:30:00+02:00;3;Niederösterreich;7907389;1769112;6138277
2021-05-11T09:30:00+02:00;4;Oberösterreich;4876182;706790;4169392
2021-05-11T09:30:00+02:00;5;Salzburg;1828764;372995;1455769
2021-05-11T09:30:00+02:00;6;Steiermark;4129903;699906;3429997
2021-05-11T09:30:00+02:00;7;Tirol;3646781;896419;2750362
2021-05-11T09:30:00+02:00;8;Vorarlberg;2291760;243092;2048668
2021-05-11T09:30:00+02:00;9;Wien;7637152;3984456;3652696
2021-05-11T09:30:00+02:00;10;Österreich;35003230;9179532;25823698
2021-05-12T09:30:00+02:00;1;Burgenland;1467008;215959;1251049
2021-05-12T09:30:00+02:00;2;Kärnten;1309335;293731;1015604
2021-05-12T09:30:00+02:00;3;Niederösterreich;7966852;1774254;6192598
2021-05-12T09:30:00+02:00;4;Oberösterreich;4909829;708501;4201328
2021-05-12T09:30:00+02:00;5;Salzburg;1844034;374117;1469917
